0.0014031470315204809,0.9999987554099578,0.0007213577084724074,-4.938272996869631,1920.0,0.9999988922807324,-0.0014035047233936133,0.0004955923724566258,0.28280644019388457,1080.0,0.0004966041845983913,0.0007206615204443182,-0.9999996170155551,-3.1324315122340196,1533.193235982893,7.700538188170319,7.700538188170319,10.626675616369791
0.0014187249481355368,0.9999564182014012,0.009227617100094645,-4.811139769130482,1920.0,0.9999964671174232,-0.0013979183275523337,-0.0022608797009303207,0.249369441284308,1080.0,-0.002247881712662681,0.009230792066443408,-0.9999548687344004,-3.1099322661754556,1533.193235982893,4.15164612036964,4.15164612036964,10.633364955805588
0.00414220062140796,0.9980467228502348,0.062334430148344666,-4.44226311374802,1920.0,0.9999649640818599,-0.0036806001064103207,-0.007518230617745803,0.20059954573020045,1080.0,-0.0072741173194364695,0.06236338822388939,-0.9980270011510006,-3.001714443268499,1533.193235982893,7.571553165268337,7.571553165268337,10.449327905385658
0.001772339685155052,0.9892046297494527,0.1465300627662758,-3.723214786233443,1920.0,0.9999515839643229,-0.0003348166943905039,-0.00983451193618672,0.1064474159169267,1080.0,-0.009679284027357921,0.14654039845731778,-0.9891573297917214,-2.8721904651914048,1533.193235982893,3.547043419767424,3.547043419767424,10.22768687003198
0.002165529227617036,0.9753844371646481,0.22050059006761671,-2.956764108033261,1920.0,0.9999514243900254,8.119793879360511e-06,-0.009856408799769387,0.036311564574218774,1080.0,-0.009615578168969375,0.22051122345828966,-0.975337039687002,-2.7747380888974167,1533.193235982893,7.306172983505866,7.306172983505866,10.105986903165451
0.0029288274959876803,0.9539736797606074,0.29987604154634373,-2.142868229836022,1920.0,0.9999477739187986,0.00014232739262301717,-0.010219059533646584,-0.055045461276183906,1080.0,-0.009791394402108952,0.29989031005839284,-0.9539234406013636,-2.508993630322934,1533.193235982893,7.151124571884245,7.151124571884245,9.88318017427164
0.0015241281172456152,0.9259783632473927,0.3775734999058621,-1.3306952688121185,1920.0,0.9999384406721459,0.002738519035166995,-0.01075245923737002,-0.07220515307182337,1080.0,-0.010990536822171028,0.3775666448604456,-0.9259171867878824,-2.1690315796527813,1533.193235982893,6.962283950991097,6.962283950991097,9.564910465129673
-0.0031827208551722993,0.8952929392109138,0.4454665231945507,-0.7085955432815224,1920.0,0.9999028787334885,0.008893580179673956,-0.01073020652505634,-0.12045767881827658,1080.0,-0.013568470379549138,0.44538910766954193,-0.8952342930098737,-1.8429687964916286,1533.193235982893,6.8133375169316315,6.8133375169316315,9.405645301451418
-0.005540889809133229,0.8594083187110713,0.511259855915104,-0.2939189895011715,1920.0,0.9998079098828512,0.014373124156691544,-0.013325037998481776,-0.16322197775476835,1080.0,-0.01880004988843638,0.5110878153822358,-0.8593228747636164,-1.517665861445067,1533.193235982893,6.548886396910604,6.548886396910604,9.454636632393552
-0.009860534199036378,0.8144115092795565,0.580203984317847,0.05687525077121073,1920.0,0.9997656717638664,0.019211629492039126,-0.009975713247963999,-0.15926357181160594,1080.0,-0.01927099965893378,0.5799696602799627,-0.8144101065967256,-1.137011293740609,1533.193235982893,6.335582540779918,6.335582540779918,9.06270410195116
-0.017072495851503493,0.759601842336412,0.6501642646320456,0.46544432635149474,1920.0,0.9997099953251664,0.02401390613402085,-0.0018048709488278864,-0.15231109659892356,1080.0,-0.01698396692047777,0.6499449003041065,-0.7597915315639738,-0.6596571188536718,1533.193235982893,6.110844184572046,6.110844184572046,9.33049620049955
-0.021083068042828463,0.6997270995540422,0.7140990760332835,0.9669335937477784,1920.0,0.9995252536407473,0.03080283328083915,-0.0006729013840547941,-0.17492357080296403,1080.0,-0.022467122118805066,0.7137458732711246,-0.7000443248910303,0.031525855012841233,1533.193235982893,6.106446712557356,6.106446712557356,8.720954676999982
-0.02457417847062458,0.6461292377197685,0.7628322999953296,1.3796351978538643,1920.0,0.9994555465858582,0.03268397914772323,0.004513081633945462,-0.113056106649938,1080.0,-0.02201636099034885,0.7625278786187047,-0.6465806323870215,0.7212408083109617,1533.193235982893,5.905838354506137,5.905838354506137,8.681589756316505
